country,player,position,club,age,jersey_number,squad_status,announcement_date,group,confederation,is_final_squad
México,"( 1996-04-27 ) April 27, 1996 (Aged 30)",Portero,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-06-13 ) June 13, 1996 (Aged 29)",Portero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-12-14 ) December 14, 1996 (Aged 29)",Portero,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 1996-12-29 ) December 29, 1996 (Aged 29)",Portero,Unknown,26,9,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-01-02 ) January 2, 1997 (Aged 29)",Portero,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-01-05 ) January 5, 1997 (Aged 29)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-01-28 ) January 28, 1997 (Aged 29)",Portero,Unknown,26,37,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-02-23 ) February 23, 1997 (Aged 29)",Portero,Unknown,26,10,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-03-01 ) March 1, 1997 (Aged 29)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-03-12 ) March 12, 1997 (Aged 29)",Portero,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-05-09 ) May 9, 1997 (Aged 29)",Portero,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-06-11 ) June 11, 1997 (Aged 29)",Portero,Unknown,26,57,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-07-30 ) July 30, 1997 (Aged 28)",Portero,Unknown,26,13,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-10-15 ) October 15, 1997 (Aged 28)",Portero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1997-12-06 ) December 6, 1997 (Aged 28)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-01-29 ) January 29, 1998 (Aged 28)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-02-14 ) February 14, 1998 (Aged 28)",Portero,Unknown,26,52,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-04-14 ) April 14, 1998 (Aged 28)",Portero,Manchester United,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-07-11 ) July 11, 1998 (Aged 27)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-08-16 ) August 16, 1998 (Aged 27)",Portero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-09-02 ) September 2, 1998 (Aged 27)",Portero,New York City Fc,26,24,Final,2026-05-26,A,CONCACAF,1
México,"( 1998-09-14 ) September 14, 1998 (Aged 27)",Portero,Stoke City,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-01-09 ) January 9, 1999 (Aged 27)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-01-16 ) January 16, 1999 (Aged 27)",Portero,Auckland Fc,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-01-23 ) January 23, 1999 (Aged 27)",Portero,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-04-24 ) April 24, 1999 (Aged 27)",Portero,Unknown,26,8,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-07-06 ) July 6, 1999 (Aged 26)",Portero,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-07-24 ) July 24, 1999 (Aged 26)",Portero,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-07-28 ) July 28, 1999 (Aged 26)",Portero,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 1999-11-16 ) November 16, 1999 (Aged 26)",Portero,Unknown,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-01-22 ) January 22, 2000 (Aged 26)",Portero,Unknown,26,11,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-02-05 ) February 5, 2000 (Aged 26)",Portero,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-02-10 ) February 10, 2000 (Aged 26)",Portero,Unknown,26,3,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-02-25 ) February 25, 2000 (Aged 26)",Portero,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-03-17 ) March 17, 2000 (Aged 26)",Portero,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-04-18 ) April 18, 2000 (Aged 26)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-04-27 ) April 27, 2000 (Aged 26)",Portero,Unknown,26,6,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-05-10 ) May 10, 2000 (Aged 26)",Portero,Unknown,26,22,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-05-17 ) May 17, 2000 (Aged 26)",Portero,Unknown,26,19,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-06-08 ) June 8, 2000 (Aged 26)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-06-11 ) June 11, 2000 (Aged 26)",Portero,Unknown,26,5,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-08-21 ) August 21, 2000 (Aged 25)",Portero,Unknown,26,34,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-08-24 ) August 24, 2000 (Aged 25)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2000-10-13 ) October 13, 2000 (Aged 25)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-01-01 ) January 1, 2001 (Aged 25)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-02-25 ) February 25, 2001 (Aged 25)",Portero,Unknown,26,14,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-03-20 ) March 20, 2001 (Aged 25)",Portero,Unknown,26,7,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-03-21 ) March 21, 2001 (Aged 25)",Portero,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 2001-04-09 ) April 9, 2001 (Aged 25)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-05-15 ) May 15, 2002 (Aged 24)",Portero,Unknown,26,4,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-07-03 ) July 3, 2002 (Aged 23)",Portero,Unknown,26,21,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-07-04 ) July 4, 2002 (Aged 23)",Portero,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-07-07 ) July 7, 2002 (Aged 23)",Portero,Manchester United,26,2,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-07-13 ) July 13, 2002 (Aged 23)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-08-21 ) August 21, 2002 (Aged 23)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-10-10 ) October 10, 2002 (Aged 23)",Portero,Manchester City,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2002-11-29 ) November 29, 2002 (Aged 23)",Portero,Unknown,26,12,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-09-01 ) September 1, 2003 (Aged 22)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2003-11-27 ) November 27, 2003 (Aged 22)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-03-03 ) March 3, 2004 (Aged 22)",Portero,Chicago Fire Fc,26,25,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-08-19 ) August 19, 2004 (Aged 21)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-10-04 ) October 4, 2004 (Aged 21)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2004-12-02 ) December 2, 2004 (Aged 21)",Portero,Unknown,26,23,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-01-15 ) January 15, 2005 (Aged 21)",Portero,Unknown,26,1,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-06-20 ) June 20, 2005 (Aged 20)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
México,"( 2005-07-31 ) July 31, 2005 (Aged 20)",Portero,Unknown,26,0,Final,2026-05-26,A,CONCACAF,1
