date,home_team,away_team,home_score,away_score,tournament,country,city,neutral,confederation,world_cup_cycle
2024-01-09,Equatorial Guinea,Djibouti,1.0,1.0,Friendly,Equatorial Guinea,Malabo,False,Unknown,2026
2024-01-10,South Africa,Lesotho,0.0,0.0,Friendly,South Africa,Pretoria,False,CAF,2026
2024-01-10,DR Congo,Burkina Faso,1.0,2.0,Friendly,United Arab Emirates,Abu Dhabi,True,Unknown,2026
2024-01-10,Bahrain,Angola,0.0,3.0,Friendly,United Arab Emirates,Dubai,True,Unknown,2026
2024-01-10,Saudi Arabia,Hong Kong,2.0,0.0,Friendly,Qatar,Al Wakrah,True,AFC,2026
2024-01-10,Tunisia,Cape Verde,2.0,0.0,Friendly,Tunisia,Radès,False,CAF,2026
2024-01-11,Morocco,Sierra Leone,3.0,1.0,Friendly,Ivory Coast,San-Pédro,True,CAF,2026
2024-01-12,Sweden,Estonia,2.0,1.0,Friendly,Cyprus,Paphos,True,Unknown,2026
2024-01-12,Qatar,Lebanon,3.0,0.0,AFC Asian Cup,Qatar,Lusail,False,AFC,2026
2024-01-12,Kuwait,Libya,1.0,3.0,Friendly,Egypt,Cairo,True,CAF,2026
2024-01-13,China PR,Tajikistan,0.0,0.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-13,Australia,India,2.0,0.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-13,Uzbekistan,Syria,0.0,0.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-13,Ivory Coast,Guinea-Bissau,2.0,0.0,African Cup of Nations,Ivory Coast,Ebimpé,False,CAF,2026
2024-01-13,Guatemala,Iceland,0.0,1.0,Friendly,United States,Fort Lauderdale,True,CONCACAF,2026
2024-01-14,Nigeria,Equatorial Guinea,1.0,1.0,African Cup of Nations,Ivory Coast,Ebimpé,True,CAF,2026
2024-01-14,Japan,Vietnam,4.0,2.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-14,Egypt,Mozambique,2.0,2.0,African Cup of Nations,Ivory Coast,Abidjan,True,CAF,2026
2024-01-14,United Arab Emirates,Hong Kong,3.0,1.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-14,Iran,Palestine,4.0,1.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-14,Ghana,Cape Verde,1.0,2.0,African Cup of Nations,Ivory Coast,Abidjan,True,CAF,2026
2024-01-15,Cameroon,Guinea,1.0,1.0,African Cup of Nations,Ivory Coast,Yamoussoukro,True,CAF,2026
2024-01-15,Algeria,Angola,1.0,1.0,African Cup of Nations,Ivory Coast,Bouaké,True,CAF,2026
2024-01-15,Senegal,Gambia,3.0,0.0,African Cup of Nations,Ivory Coast,Yamoussoukro,True,CAF,2026
2024-01-15,Indonesia,Iraq,1.0,3.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-15,South Korea,Bahrain,3.0,1.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-15,Malaysia,Jordan,0.0,4.0,AFC Asian Cup,Qatar,Al Wakrah,True,AFC,2026
2024-01-16,Thailand,Kyrgyzstan,2.0,0.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-16,Saudi Arabia,Oman,2.0,1.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-16,Burkina Faso,Mauritania,1.0,0.0,African Cup of Nations,Ivory Coast,Bouaké,True,CAF,2026
2024-01-16,Tunisia,Namibia,0.0,1.0,African Cup of Nations,Ivory Coast,Korhogo,True,CAF,2026
2024-01-16,Mali,South Africa,2.0,0.0,African Cup of Nations,Ivory Coast,Korhogo,True,CAF,2026
2024-01-17,Lebanon,China PR,0.0,0.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-17,Qatar,Tajikistan,1.0,0.0,AFC Asian Cup,Qatar,Al Khor,False,AFC,2026
2024-01-17,Morocco,Tanzania,3.0,0.0,African Cup of Nations,Ivory Coast,San-Pédro,True,CAF,2026
2024-01-17,DR Congo,Zambia,1.0,1.0,African Cup of Nations,Ivory Coast,San-Pédro,True,CAF,2026
2024-01-17,Honduras,Iceland,0.0,2.0,Friendly,United States,Fort Lauderdale,True,CONCACAF,2026
2024-01-18,Egypt,Ghana,2.0,2.0,African Cup of Nations,Ivory Coast,Abidjan,True,CAF,2026
2024-01-18,Ivory Coast,Nigeria,0.0,1.0,African Cup of Nations,Ivory Coast,Ebimpé,False,CAF,2026
2024-01-18,Equatorial Guinea,Guinea-Bissau,4.0,2.0,African Cup of Nations,Ivory Coast,Ebimpé,True,CAF,2026
2024-01-18,India,Uzbekistan,0.0,3.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-18,Syria,Australia,0.0,1.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-18,Palestine,United Arab Emirates,1.0,1.0,AFC Asian Cup,Qatar,Al Wakrah,True,AFC,2026
2024-01-19,Hong Kong,Iran,0.0,1.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-19,Iraq,Japan,2.0,1.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-19,Vietnam,Indonesia,0.0,1.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-19,Cape Verde,Mozambique,3.0,0.0,African Cup of Nations,Ivory Coast,Abidjan,True,CAF,2026
2024-01-19,Senegal,Cameroon,3.0,1.0,African Cup of Nations,Ivory Coast,Yamoussoukro,True,CAF,2026
2024-01-19,Guinea,Gambia,1.0,0.0,African Cup of Nations,Ivory Coast,Yamoussoukro,True,CAF,2026
2024-01-19,Kuwait,Uganda,0.0,2.0,Friendly,Egypt,Cairo,True,CAF,2026
2024-01-20,United States,Slovenia,0.0,1.0,Friendly,United States,San Antonio,False,CONCACAF,2026
2024-01-20,Tunisia,Mali,1.0,1.0,African Cup of Nations,Ivory Coast,Korhogo,True,CAF,2026
2024-01-20,Mauritania,Angola,2.0,3.0,African Cup of Nations,Ivory Coast,Bouaké,True,CAF,2026
2024-01-20,Bahrain,Malaysia,1.0,0.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-20,Jordan,South Korea,2.0,2.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-20,Algeria,Burkina Faso,2.0,2.0,African Cup of Nations,Ivory Coast,Bouaké,True,CAF,2026
2024-01-21,Oman,Thailand,0.0,0.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-21,Kyrgyzstan,Saudi Arabia,0.0,2.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-21,South Africa,Namibia,4.0,0.0,African Cup of Nations,Ivory Coast,Korhogo,True,CAF,2026
2024-01-21,Morocco,DR Congo,1.0,1.0,African Cup of Nations,Ivory Coast,San-Pédro,True,CAF,2026
2024-01-21,Zambia,Tanzania,1.0,1.0,African Cup of Nations,Ivory Coast,San-Pédro,True,CAF,2026
2024-01-22,Ivory Coast,Equatorial Guinea,0.0,4.0,African Cup of Nations,Ivory Coast,Ebimpé,False,CAF,2026
2024-01-22,Mozambique,Ghana,2.0,2.0,African Cup of Nations,Ivory Coast,Ebimpé,True,CAF,2026
2024-01-22,Cape Verde,Egypt,2.0,2.0,African Cup of Nations,Ivory Coast,Abidjan,True,CAF,2026
2024-01-22,Qatar,China PR,1.0,0.0,AFC Asian Cup,Qatar,Al Rayyan,False,AFC,2026
2024-01-22,Guinea-Bissau,Nigeria,0.0,1.0,African Cup of Nations,Ivory Coast,Abidjan,True,CAF,2026
2024-01-22,Tajikistan,Lebanon,2.0,1.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-23,Guinea,Senegal,0.0,2.0,African Cup of Nations,Ivory Coast,Yamoussoukro,True,CAF,2026
2024-01-23,Angola,Burkina Faso,2.0,0.0,African Cup of Nations,Ivory Coast,Yamoussoukro,True,CAF,2026
2024-01-23,Mauritania,Algeria,1.0,0.0,African Cup of Nations,Ivory Coast,Bouaké,True,CAF,2026
2024-01-23,Gambia,Cameroon,2.0,3.0,African Cup of Nations,Ivory Coast,Bouaké,True,CAF,2026
2024-01-23,Australia,Uzbekistan,1.0,1.0,AFC Asian Cup,Qatar,Al Wakrah,True,AFC,2026
2024-01-23,Hong Kong,Palestine,0.0,3.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-23,Syria,India,1.0,0.0,AFC Asian Cup,Qatar,Al Khor,True,AFC,2026
2024-01-23,Iran,United Arab Emirates,2.0,1.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-24,Tanzania,DR Congo,0.0,0.0,African Cup of Nations,Ivory Coast,Korhogo,True,CAF,2026
2024-01-24,South Africa,Tunisia,0.0,0.0,African Cup of Nations,Ivory Coast,Korhogo,True,CAF,2026
2024-01-24,Zambia,Morocco,0.0,1.0,African Cup of Nations,Ivory Coast,San-Pédro,True,CAF,2026
2024-01-24,Japan,Indonesia,3.0,1.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-24,Iraq,Vietnam,3.0,2.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-24,Namibia,Mali,0.0,0.0,African Cup of Nations,Ivory Coast,San-Pédro,True,CAF,2026
2024-01-25,Kyrgyzstan,Oman,1.0,1.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-25,Saudi Arabia,Thailand,0.0,0.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-25,Jordan,Bahrain,0.0,1.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-25,South Korea,Malaysia,3.0,3.0,AFC Asian Cup,Qatar,Al Wakrah,True,AFC,2026
2024-01-27,Angola,Namibia,3.0,0.0,African Cup of Nations,Ivory Coast,Bouaké,True,CAF,2026
2024-01-27,Nigeria,Cameroon,2.0,0.0,African Cup of Nations,Ivory Coast,Abidjan,True,CAF,2026
2024-01-28,Australia,Indonesia,4.0,0.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-28,Tajikistan,United Arab Emirates,1.0,1.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-28,Egypt,DR Congo,1.0,1.0,African Cup of Nations,Ivory Coast,San-Pédro,True,CAF,2026
2024-01-28,Equatorial Guinea,Guinea,0.0,1.0,African Cup of Nations,Ivory Coast,Ebimpé,True,CAF,2026
2024-01-29,Iraq,Jordan,2.0,3.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-29,Qatar,Palestine,2.0,1.0,AFC Asian Cup,Qatar,Al Khor,False,AFC,2026
2024-01-29,Cape Verde,Mauritania,1.0,0.0,African Cup of Nations,Ivory Coast,Abidjan,True,CAF,2026
2024-01-29,Ivory Coast,Senegal,1.0,1.0,African Cup of Nations,Ivory Coast,Yamoussoukro,False,CAF,2026
2024-01-30,Morocco,South Africa,0.0,2.0,African Cup of Nations,Ivory Coast,San-Pédro,True,CAF,2026
2024-01-30,Mali,Burkina Faso,2.0,1.0,African Cup of Nations,Ivory Coast,Korhogo,True,CAF,2026
2024-01-30,Saudi Arabia,South Korea,1.0,1.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-01-30,Uzbekistan,Thailand,2.0,1.0,AFC Asian Cup,Qatar,Al Wakrah,True,AFC,2026
2024-01-31,Bahrain,Japan,1.0,3.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-01-31,Iran,Syria,1.0,1.0,AFC Asian Cup,Qatar,Doha,True,AFC,2026
2024-02-02,Australia,South Korea,1.0,2.0,AFC Asian Cup,Qatar,Al Wakrah,True,AFC,2026
2024-02-02,Tajikistan,Jordan,0.0,1.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-02-02,DR Congo,Guinea,3.0,1.0,African Cup of Nations,Ivory Coast,Ebimpé,True,CAF,2026
2024-02-02,Nigeria,Angola,1.0,0.0,African Cup of Nations,Ivory Coast,Abidjan,True,CAF,2026
2024-02-03,Iran,Japan,2.0,1.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-02-03,Qatar,Uzbekistan,1.0,1.0,AFC Asian Cup,Qatar,Al Khor,False,AFC,2026
2024-02-03,Cape Verde,South Africa,0.0,0.0,African Cup of Nations,Ivory Coast,Yamoussoukro,True,CAF,2026
2024-02-03,Ivory Coast,Mali,2.0,1.0,African Cup of Nations,Ivory Coast,Bouaké,False,CAF,2026
2024-02-03,Costa Rica,El Salvador,2.0,0.0,Friendly,Costa Rica,San José,False,CONCACAF,2026
2024-02-06,Jordan,South Korea,2.0,0.0,AFC Asian Cup,Qatar,Al Rayyan,True,AFC,2026
2024-02-07,Ivory Coast,DR Congo,1.0,0.0,African Cup of Nations,Ivory Coast,Ebimpé,False,CAF,2026
2024-02-07,Nigeria,South Africa,1.0,1.0,African Cup of Nations,Ivory Coast,Bouaké,True,CAF,2026
2024-02-07,Qatar,Iran,3.0,2.0,AFC Asian Cup,Qatar,Doha,False,AFC,2026
2024-02-10,Qatar,Jordan,3.0,1.0,AFC Asian Cup,Qatar,Lusail,False,AFC,2026
2024-02-10,South Africa,DR Congo,0.0,0.0,African Cup of Nations,Ivory Coast,Abidjan,True,CAF,2026
2024-02-11,Ivory Coast,Nigeria,2.0,1.0,African Cup of Nations,Ivory Coast,Ebimpé,False,CAF,2026
2024-03-01,Trinidad and Tobago,Jamaica,0.0,1.0,Friendly,Trinidad and Tobago,Port of Spain,False,Unknown,2026
2024-03-03,Trinidad and Tobago,Jamaica,0.0,0.0,Friendly,Trinidad and Tobago,Arima,False,Unknown,2026
2024-03-14,Kazakhstan,Turkmenistan,2.0,0.0,Friendly,United Arab Emirates,Dubai,True,Unknown,2026
2024-03-18,Solomon Islands,Fiji,2.0,1.0,Friendly,Solomon Islands,Honiara,False,OFC,2026
2024-03-20,Djibouti,Liberia,0.0,2.0,African Cup of Nations qualification,Morocco,Marrakech,True,CAF,2026
2024-03-20,Bonaire,El Salvador,1.0,1.0,Friendly,United States,"Washington, D.C.",True,CONCACAF,2026
2024-03-20,San Marino,Saint Kitts and Nevis,1.0,3.0,Friendly,San Marino,Serravalle,False,Unknown,2026
2024-03-20,Somalia,Eswatini,0.0,3.0,African Cup of Nations qualification,Morocco,El Jadida,True,CAF,2026
2024-03-20,Tonga,Samoa,1.0,4.0,Oceania Nations Cup qualification,Tonga,Nuku'alofa,False,Unknown,2026
2024-03-21,Bahrain,Nepal,5.0,0.0,FIFA World Cup qualification,Bahrain,Riffa,False,Unknown,2026
2024-03-21,Saudi Arabia,Tajikistan,1.0,0.0,FIFA World Cup qualification,Saudi Arabia,Riyadh,False,AFC,2026
2024-03-21,Venezuela,Italy,1.0,2.0,Friendly,United States,Fort Lauderdale,True,CONCACAF,2026
2024-03-21,Hong Kong,Uzbekistan,0.0,2.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,Unknown,2026
2024-03-21,Iraq,Philippines,1.0,0.0,FIFA World Cup qualification,Iraq,Basra,False,AFC,2026
2024-03-21,Indonesia,Vietnam,1.0,0.0,FIFA World Cup qualification,Indonesia,Jakarta,False,Unknown,2026
2024-03-21,United Arab Emirates,Yemen,2.0,1.0,FIFA World Cup qualification,United Arab Emirates,Abu Dhabi,False,Unknown,2026
2024-03-21,Pakistan,Jordan,0.0,3.0,FIFA World Cup qualification,Pakistan,Islamabad,False,Unknown,2026
2024-03-21,Australia,Lebanon,2.0,0.0,FIFA World Cup qualification,Australia,Sydney,False,AFC,2026
2024-03-21,Montenegro,Belarus,2.0,0.0,Friendly,Turkey,Antalya,True,UEFA,2026
2024-03-21,Belize,Puerto Rico,1.0,1.0,Friendly,Belize,Belmopan,False,Unknown,2026
2024-03-21,Cyprus,Latvia,1.0,1.0,Friendly,Cyprus,Larnaca,False,Unknown,2026
2024-03-21,Ecuador,Guatemala,2.0,0.0,Friendly,United States,Harrison,True,CONCACAF,2026
2024-03-21,Ethiopia,Lesotho,1.0,2.0,Friendly,Ethiopia,Addis Ababa,False,Unknown,2026
2024-03-21,Malta,Slovenia,2.0,2.0,Friendly,Malta,Ta' Qali,False,Unknown,2026
2024-03-21,Portugal,Sweden,5.0,2.0,Friendly,Portugal,Guimarães,False,UEFA,2026
2024-03-21,Solomon Islands,Fiji,0.0,2.0,Friendly,Solomon Islands,Honiara,False,OFC,2026
2024-03-21,Palestine,Bangladesh,5.0,0.0,FIFA World Cup qualification,Kuwait,Kuwait City,True,Unknown,2026
2024-03-21,Iran,Turkmenistan,5.0,0.0,FIFA World Cup qualification,Iran,Tehran,False,AFC,2026
2024-03-21,Afghanistan,India,0.0,0.0,FIFA World Cup qualification,Saudi Arabia,Abha,True,AFC,2026
2024-03-21,Taiwan,Kyrgyzstan,0.0,2.0,FIFA World Cup qualification,Taiwan,Taipei,False,Unknown,2026
2024-03-21,South Africa,Andorra,1.0,1.0,FIFA Series,Algeria,Annaba,True,CAF,2026
2024-03-21,Cape Verde,Guyana,1.0,0.0,FIFA Series,Saudi Arabia,Jeddah,True,AFC,2026
2024-03-21,Guinea,Vanuatu,6.0,0.0,FIFA Series,Saudi Arabia,Jeddah,True,AFC,2026
2024-03-21,Panama,Mexico,0.0,3.0,CONCACAF Nations League,United States,Arlington,True,CONCACAF,2026
2024-03-21,United States,Jamaica,3.0,1.0,CONCACAF Nations League,United States,Arlington,False,CONCACAF,2026
2024-03-21,Gibraltar,Lithuania,0.0,1.0,UEFA Nations League,Portugal,Faro-Loulé,True,UEFA,2026
2024-03-21,Poland,Estonia,5.0,1.0,UEFA Euro qualification,Poland,Warsaw,False,UEFA,2026
2024-03-21,Wales,Finland,4.0,1.0,UEFA Euro qualification,Wales,Cardiff,False,UEFA,2026
2024-03-21,Oman,Malaysia,2.0,0.0,FIFA World Cup qualification,Oman,Muscat,False,AFC,2026
2024-03-21,Bosnia and Herzegovina,Ukraine,1.0,2.0,UEFA Euro qualification,Bosnia and Herzegovina,Zenica,False,UEFA,2026
2024-03-21,Georgia,Luxembourg,2.0,0.0,UEFA Euro qualification,Georgia,Tbilisi,False,UEFA,2026
2024-03-21,Greece,Kazakhstan,5.0,0.0,UEFA Euro qualification,Greece,Athens,False,UEFA,2026
2024-03-21,Qatar,Kuwait,3.0,0.0,FIFA World Cup qualification,Qatar,Doha,False,AFC,2026
2024-03-21,Myanmar,Syria,1.0,1.0,FIFA World Cup qualification,Myanmar,Yangon,False,Unknown,2026
2024-03-21,Japan,North Korea,1.0,0.0,FIFA World Cup qualification,Japan,Tokyo,False,AFC,2026
2024-03-21,South Korea,Thailand,1.0,1.0,FIFA World Cup qualification,South Korea,Seoul,False,AFC,2026
2024-03-21,Singapore,China PR,2.0,2.0,FIFA World Cup qualification,Singapore,Kallang,False,Unknown,2026
2024-03-21,Israel,Iceland,1.0,4.0,UEFA Euro qualification,Hungary,Budapest,True,UEFA,2026
2024-03-22,Mauritania,Mali,0.0,2.0,Friendly,Morocco,Marrakech,True,CAF,2026
2024-03-22,Morocco,Angola,1.0,0.0,Friendly,Morocco,Agadir,False,CAF,2026
2024-03-22,Netherlands,Scotland,4.0,0.0,Friendly,Netherlands,Amsterdam,False,UEFA,2026
2024-03-22,Niger,Togo,1.0,2.0,Friendly,Morocco,Mohammedia,True,CAF,2026
2024-03-22,Nigeria,Ghana,2.0,1.0,Friendly,Morocco,Marrakech,True,CAF,2026
2024-03-22,North Macedonia,Moldova,1.0,1.0,Friendly,Turkey,Antalya,True,UEFA,2026
2024-03-22,Senegal,Gabon,3.0,0.0,Friendly,France,Amiens,True,UEFA,2026
2024-03-22,Peru,Nicaragua,2.0,0.0,Friendly,Peru,Lima,False,CONMEBOL,2026
2024-03-22,Romania,Northern Ireland,1.0,1.0,Friendly,Romania,Bucharest,False,Unknown,2026
2024-03-22,Liechtenstein,Faroe Islands,0.0,4.0,Friendly,Spain,San Pedro Alcántara,True,UEFA,2026
2024-03-22,Spain,Colombia,0.0,1.0,Friendly,England,London,True,UEFA,2026
2024-03-22,Chad,Mauritius,1.0,0.0,African Cup of Nations qualification,Cameroon,Yaoundé,True,CAF,2026
2024-03-22,São Tomé and Príncipe,South Sudan,1.0,1.0,African Cup of Nations qualification,Morocco,Berkane,True,CAF,2026
2024-03-22,Norway,Czech Republic,1.0,2.0,Friendly,Norway,Oslo,False,Unknown,2026
2024-03-22,Hungary,Turkey,1.0,0.0,Friendly,Hungary,Budapest,False,Unknown,2026
2024-03-22,Armenia,Kosovo,0.0,1.0,Friendly,Armenia,Yerevan,False,Unknown,2026
2024-03-22,Burkina Faso,Libya,1.0,2.0,Friendly,Morocco,Casablanca,True,CAF,2026
2024-03-22,Algeria,Bolivia,3.0,2.0,FIFA Series,Algeria,Algiers,False,CAF,2026
2024-03-22,Azerbaijan,Mongolia,1.0,0.0,FIFA Series,Azerbaijan,Baku,False,Unknown,2026
2024-03-22,Bulgaria,Tanzania,1.0,0.0,FIFA Series,Azerbaijan,Baku,True,Unknown,2026
2024-03-22,Comoros,Uganda,4.0,0.0,Friendly,Morocco,Marrakech,True,CAF,2026
2024-03-22,Equatorial Guinea,Cambodia,2.0,0.0,FIFA Series,Saudi Arabia,Jeddah,True,AFC,2026
2024-03-22,Brunei,Bermuda,0.0,2.0,FIFA Series,Saudi Arabia,Jeddah,True,AFC,2026
2024-03-22,Egypt,New Zealand,1.0,0.0,FIFA Series,Egypt,Cairo,False,CAF,2026
2024-03-22,Anguilla,Turks and Caicos Islands,0.0,0.0,FIFA World Cup qualification,Anguilla,The Valley,False,Unknown,2026
2024-03-22,United States Virgin Islands,British Virgin Islands,1.0,1.0,FIFA World Cup qualification,United States Virgin Islands,Saint Croix,False,Unknown,2026
2024-03-22,Albania,Chile,0.0,3.0,Friendly,Italy,Parma,True,UEFA,2026
2024-03-22,Argentina,El Salvador,3.0,0.0,Friendly,United States,Philadelphia,True,CONCACAF,2026
2024-03-22,Central African Republic,Bhutan,6.0,0.0,FIFA Series,Sri Lanka,Colombo,True,Unknown,2026
2024-03-22,Sri Lanka,Papua New Guinea,0.0,0.0,FIFA Series,Sri Lanka,Colombo,False,Unknown,2026
2024-03-23,France,Germany,0.0,2.0,Friendly,France,Lyon,False,UEFA,2026
2024-03-23,Samoa,Cook Islands,1.0,0.0,Oceania Nations Cup qualification,Tonga,Nuku'alofa,True,Unknown,2026
2024-03-23,Slovakia,Austria,0.0,2.0,Friendly,Slovakia,Bratislava,False,Unknown,2026
2024-03-23,Republic of Ireland,Belgium,0.0,0.0,Friendly,Republic of Ireland,Dublin,False,Unknown,2026
2024-03-23,Ivory Coast,Benin,2.0,2.0,Friendly,France,Amiens,True,UEFA,2026
2024-03-23,Dominican Republic,Aruba,2.0,0.0,Friendly,Dominican Republic,Santiago de los Caballeros,False,Unknown,2026
2024-03-23,Denmark,Switzerland,0.0,0.0,Friendly,Denmark,Copenhagen,False,Unknown,2026
2024-03-23,Costa Rica,Honduras,3.0,1.0,Copa América qualification,United States,Frisco,True,CONCACAF,2026
2024-03-23,Canada,Trinidad and Tobago,2.0,0.0,Copa América qualification,United States,Frisco,True,CONCACAF,2026
2024-03-23,Tunisia,Croatia,0.0,0.0,FIFA Series,Egypt,Cairo,True,CAF,2026
2024-03-23,England,Brazil,0.0,1.0,Friendly,England,London,False,UEFA,2026
2024-03-24,Suriname,Martinique,1.0,1.0,Friendly,Netherlands,Almere,True,UEFA,2026
2024-03-24,San Marino,Saint Kitts and Nevis,0.0,0.0,Friendly,San Marino,Serravalle,False,Unknown,2026
2024-03-24,Guatemala,Venezuela,0.0,0.0,Friendly,United States,Houston,True,CONCACAF,2026
2024-03-24,Ethiopia,Lesotho,2.0,1.0,Friendly,Ethiopia,Addis Ababa,False,Unknown,2026
2024-03-24,Belize,Puerto Rico,3.0,0.0,Friendly,Belize,Belmopan,False,Unknown,2026
2024-03-24,United States,Mexico,2.0,0.0,CONCACAF Nations League,United States,Arlington,False,CONCACAF,2026
2024-03-24,Jamaica,Panama,1.0,0.0,CONCACAF Nations League,United States,Arlington,True,CONCACAF,2026
2024-03-24,Ecuador,Italy,0.0,2.0,Friendly,United States,Harrison,True,CONCACAF,2026
2024-03-25,Comoros,Angola,0.0,0.0,Friendly,Morocco,Marrakech,True,CAF,2026
2024-03-25,Sweden,Albania,1.0,0.0,Friendly,Sweden,Stockholm,False,Unknown,2026
2024-03-25,Montenegro,North Macedonia,1.0,0.0,Friendly,Turkey,Antalya,True,UEFA,2026
2024-03-25,Gabon,Congo,1.0,1.0,Friendly,France,Chambly,True,UEFA,2026
2024-03-25,Cyprus,Serbia,0.0,1.0,Friendly,Cyprus,Larnaca,False,Unknown,2026
2024-03-25,Sri Lanka,Bhutan,2.0,0.0,FIFA Series,Sri Lanka,Colombo,False,Unknown,2026
2024-03-25,Central African Republic,Papua New Guinea,4.0,0.0,FIFA Series,Sri Lanka,Colombo,True,Unknown,2026
2024-03-25,Bermuda,Guinea,1.0,5.0,FIFA Series,Saudi Arabia,Jeddah,True,AFC,2026
2024-03-25,Cape Verde,Equatorial Guinea,1.0,0.0,FIFA Series,Saudi Arabia,Jeddah,True,AFC,2026
2024-03-25,Tanzania,Mongolia,3.0,0.0,FIFA Series,Azerbaijan,Baku,True,Unknown,2026
2024-03-25,Azerbaijan,Bulgaria,1.0,1.0,FIFA Series,Azerbaijan,Baku,False,Unknown,2026
2024-03-25,Bolivia,Andorra,1.0,0.0,FIFA Series,Algeria,Annaba,True,CAF,2026
2024-03-26,Malta,Belarus,0.0,0.0,Friendly,Malta,Ta' Qali,False,Unknown,2026
2024-03-26,Latvia,Liechtenstein,1.0,1.0,Friendly,Cyprus,Larnaca,True,Unknown,2026
2024-03-26,Ivory Coast,Uruguay,2.0,1.0,Friendly,France,Lens,True,UEFA,2026
2024-03-26,Hungary,Kosovo,2.0,0.0,Friendly,Hungary,Budapest,False,Unknown,2026
2024-03-26,Germany,Netherlands,2.0,1.0,Friendly,Germany,Frankfurt,False,UEFA,2026
2024-03-26,El Salvador,Honduras,1.0,1.0,Friendly,United States,Los Angeles,True,CONCACAF,2026
2024-03-26,England,Belgium,2.0,2.0,Friendly,England,London,False,UEFA,2026
2024-03-26,Morocco,Mauritania,0.0,0.0,Friendly,Morocco,Agadir,False,CAF,2026
2024-03-26,Denmark,Faroe Islands,2.0,0.0,Friendly,Denmark,Brondbyvester,False,Unknown,2026
2024-03-26,Colombia,Romania,3.0,2.0,Friendly,Spain,Madrid,True,UEFA,2026
2024-03-26,Czech Republic,Armenia,2.0,1.0,Friendly,Czech Republic,Prague,False,UEFA,2026
2024-03-26,France,Chile,3.0,2.0,Friendly,France,Marseille,False,UEFA,2026
2024-03-26,Nicaragua,Cuba,0.0,1.0,Friendly,Nicaragua,Managua,False,Unknown,2026
2024-03-26,Mauritius,Chad,1.0,2.0,African Cup of Nations qualification,Mauritius,Saint Pierre,False,Unknown,2026
2024-03-26,Peru,Dominican Republic,4.0,1.0,Friendly,Peru,Lima,False,CONMEBOL,2026
2024-03-26,Republic of Ireland,Switzerland,0.0,1.0,Friendly,Republic of Ireland,Dublin,False,Unknown,2026
2024-03-26,Scotland,Northern Ireland,0.0,1.0,Friendly,Scotland,Glasgow,False,Unknown,2026
2024-03-26,Senegal,Benin,1.0,0.0,Friendly,France,Amiens,True,UEFA,2026
2024-03-26,Slovenia,Portugal,2.0,0.0,Friendly,Slovenia,Ljubljana,False,Unknown,2026
2024-03-26,Spain,Brazil,3.0,3.0,Friendly,Spain,Madrid,False,UEFA,2026
2024-03-26,Tonga,Cook Islands,0.0,1.0,Oceania Nations Cup qualification,Tonga,Nuku'alofa,False,Unknown,2026
