date,home_team,away_team,elo_diff,form_home,form_away,h2h,neutral,outcome
2024-06-16,Poland,Netherlands,-159.88947434451848,0.9,0.2,0.0,1,-1
2024-06-16,Serbia,England,-96.78508831458066,0.5,0.6,0.0,1,-1
2024-06-16,Slovenia,Denmark,-111.035094270233,0.8,0.3,0.0,1,0
2024-06-16,Ecuador,Honduras,271.09008698105185,0.6,0.5,0.2,1,1
2024-06-17,Austria,France,-143.72009667373027,0.9,0.4,0.0,1,-1
2024-06-17,Romania,Ukraine,-191.0208429157733,0.5,0.3,0.4,1,1
2024-06-17,Belgium,Slovakia,284.4455389574414,0.8,0.3,0.3333333333333333,1,-1
2024-06-18,Turkey,Georgia,87.67818039990266,0.2,0.4,0.6,1,1
2024-06-18,Portugal,Czech Republic,144.80859197000314,0.6,0.0,0.8,1,1
2024-06-18,New Zealand,Solomon Islands,57.271566952724015,0.2,0.5,0.6,1,1
2024-06-19,Fiji,Samoa,284.1681995574511,0.6,0.4,1.0,0,1
2024-06-19,Croatia,Albania,307.976933809633,0.7,0.6,0.5,1,0
2024-06-19,Papua New Guinea,Tahiti,-101.72428426641932,0.3,0.1,0.2,1,0
2024-06-19,Germany,Hungary,213.2401817959119,0.9,0.4,0.4,0,1
2024-06-19,Scotland,Switzerland,-106.16903801671356,0.3,0.2,0.2,1,0
2024-06-20,Spain,Italy,55.88600897322772,0.7,0.1,0.2,1,1
2024-06-20,Slovenia,Serbia,-67.96375231236311,0.7,0.5,0.0,1,0
2024-06-20,Denmark,England,-84.84025821220825,0.8,0.5,0.4,1,0
2024-06-20,Argentina,Canada,334.4635046388805,1.0,0.5,1.0,1,1
2024-06-21,Peru,Chile,26.244181263599103,0.8,0.5,0.2,1,0
2024-06-21,Poland,Austria,-57.71255836453088,0.7,0.3,0.6,1,-1
2024-06-21,Netherlands,France,-42.70330016879734,0.8,0.3,0.0,1,0
2024-06-21,Slovakia,Ukraine,-111.92618982690624,0.7,0.5,0.4,1,-1
2024-06-21,Vanuatu,New Zealand,-86.9882691300229,0.2,0.6,0.2,0,-1
2024-06-22,Mexico,Jamaica,114.06935990167699,0.4,0.3,0.8,1,1
2024-06-22,Ecuador,Venezuela,106.48367746363601,0.6,0.5,0.2,1,-1
2024-06-22,Fiji,Tahiti,106.56328921078875,0.8,0.1,0.6,0,1
2024-06-22,Belgium,Romania,268.29818212667874,0.6,0.5,0.0,1,1
2024-06-22,Turkey,Portugal,-165.26501989469148,0.3,0.4,0.2,1,-1
2024-06-22,Georgia,Czech Republic,-112.54733664343553,0.5,0.2,0.5,1,0
2024-06-22,Samoa,Papua New Guinea,-94.20374975577715,0.6,0.8,0.0,1,-1
2024-06-23,United States,Bolivia,301.954566522508,0.5,0.8,0.2,0,1
2024-06-23,Germany,Switzerland,169.6916765528988,0.9,0.2,0.6,0,0
2024-06-23,Scotland,Hungary,-40.13117582105019,0.4,0.6,0.2,1,-1
2024-06-23,Uruguay,Panama,211.24523460752334,0.7,0.6,1.0,1,1
2024-06-24,Brazil,Costa Rica,323.9393256287949,0.6,0.3,0.8,1,0
2024-06-24,Colombia,Paraguay,277.7589104101596,1.0,0.6,0.8,1,1
2024-06-24,Croatia,Italy,-13.171116799637502,0.7,0.3,0.6,1,0
2024-06-24,Albania,Spain,-380.96090393823715,0.5,0.1,0.0,1,-1
2024-06-25,England,Slovenia,180.1123030487072,0.6,0.3,0.8,1,0
2024-06-25,Denmark,Serbia,40.28651048974166,0.8,0.5,1.0,1,0
2024-06-25,Netherlands,Austria,108.5729328488037,0.7,0.3,0.6,1,-1
2024-06-25,France,Poland,230.3819792441384,0.8,0.5,0.6,1,0
2024-06-25,Peru,Canada,25.753378007235597,0.8,0.7,0.5,1,-1
2024-06-25,Chile,Argentina,-340.32862809826474,0.5,0.0,0.0,1,-1
2024-06-26,Venezuela,Mexico,-35.258319209828414,0.5,0.6,0.2,1,1
2024-06-26,Czech Republic,Turkey,5.945687529928591,0.7,0.7,0.4,1,-1
2024-06-26,Ecuador,Jamaica,166.8673886221486,0.4,0.4,0.75,1,1
2024-06-26,Ukraine,Belgium,-117.23692089528186,0.5,0.3,0.5,1,0
2024-06-26,Slovakia,Romania,29.031918629044412,0.7,0.6,0.0,1,0
2024-06-26,Georgia,Portugal,-279.19169053216115,0.6,0.2,0.0,1,1
2024-06-27,Vanuatu,Fiji,-16.78713080626835,0.2,0.2,0.6,0,1
2024-06-27,New Zealand,Tahiti,120.48303051281073,0.6,0.3,0.8,1,1
2024-06-27,United States,Panama,168.22158272429238,0.7,0.6,0.6,0,-1
2024-06-27,Uruguay,Bolivia,367.6689964552211,0.7,0.8,0.4,1,1
2024-06-28,Colombia,Costa Rica,320.6212098053293,1.0,0.4,0.8,1,1
2024-06-28,Paraguay,Brazil,-269.2141358153874,0.3,0.3,0.0,1,-1
2024-06-29,Argentina,Peru,336.16305222910273,1.0,0.4,0.4,1,1
2024-06-29,Switzerland,Italy,-87.92244584100035,0.7,0.4,0.0,1,1
2024-06-29,Germany,Denmark,140.88572618552803,0.8,0.3,0.4,0,1
2024-06-29,Canada,Chile,18.045799459470345,0.5,0.5,0.3333333333333333,1,0
2024-06-30,Mexico,Ecuador,-57.128254534648704,0.4,0.4,0.4,1,0
2024-06-30,Jamaica,Venezuela,-124.12074900938705,0.6,0.4,0.2,1,-1
2024-06-30,Vanuatu,New Zealand,-103.90328836193544,0.4,0.3,0.2,0,-1
2024-06-30,England,Slovakia,220.2683129634156,0.6,0.3,0.8,1,1
2024-06-30,Spain,Georgia,312.23268959530697,1.0,0.4,1.0,1,1
2024-06-30,Tahiti,Fiji,-21.913030950182474,0.5,0.2,0.0,1,1
2024-07-01,France,Belgium,34.446675230712344,0.7,0.3,0.8,1,1
2024-07-01,Portugal,Slovenia,167.94157150446495,0.6,0.4,0.0,1,0
2024-07-01,United States,Uruguay,-81.71081553538511,0.5,0.3,0.2,0,-1
2024-07-01,Bolivia,Panama,-167.67452430473531,0.0,0.4,0.2,1,-1
2024-07-02,Romania,Netherlands,-257.30113827900436,0.5,0.3,0.0,1,-1
2024-07-02,Austria,Turkey,80.62166735012283,0.7,0.5,0.2,1,-1
2024-07-02,Brazil,Colombia,-17.470583272522845,0.7,0.0,0.2,1,0
2024-07-02,Costa Rica,Paraguay,-31.612006703043335,0.6,0.7,0.2,1,1
2024-07-04,Argentina,Ecuador,248.5007687624684,1.0,0.3,0.4,1,0
2024-07-05,Germany,Spain,-11.535763457467283,0.9,0.0,0.2,0,-1
2024-07-05,Portugal,France,-78.49921133021849,0.7,0.3,0.2,1,0
2024-07-05,Venezuela,Canada,38.71006351887604,0.7,0.6,0.0,1,0
2024-07-06,Colombia,Panama,273.2747379402124,0.9,0.4,0.6,1,1
2024-07-06,Uruguay,Brazil,-47.60576398776493,0.9,0.3,0.0,1,0
2024-07-06,England,Switzerland,75.32986858667982,0.6,0.3,0.6,1,0
2024-07-06,Netherlands,Turkey,137.25144136076324,0.7,0.4,0.4,1,1
2024-07-09,Spain,France,33.35680458471279,1.0,0.3,0.6,1,1
2024-07-09,Argentina,Canada,323.3870753265487,0.9,0.5,1.0,1,1
2024-07-10,Netherlands,England,22.03813377109259,0.7,0.3,0.8,1,-1
2024-07-10,Uruguay,Colombia,-66.67981166976847,0.9,0.1,0.2,1,-1
2024-07-13,Canada,Uruguay,-185.03188926251755,0.4,0.3,0.0,1,0
2024-07-14,Spain,England,98.14077518385557,1.0,0.3,0.4,1,1
2024-07-14,Argentina,Colombia,55.43454804198814,0.9,0.1,0.4,1,1
2024-07-27,Guatemala,El Salvador,98.12595323974756,0.6,0.6,0.4,1,-1
2024-07-27,Jordan,North Korea,227.93049396108086,0.8,0.4,0.2,0,0
2024-08-29,Jordan,North Korea,210.65889978684004,0.9,0.3,0.2,0,1
2024-09-01,Guatemala,Uruguay,-375.9062709951479,0.5,0.4,0.5,1,0
2024-09-02,Fiji,Hong Kong,313.9698842289206,0.6,0.9,0.5,0,0
2024-09-02,Fiji,Solomon Islands,58.408279012242474,0.5,0.7,0.4,0,1
2024-09-03,India,Mauritius,202.40611652740517,0.2,0.7,1.0,0,0
2024-09-04,Cayman Islands,British Virgin Islands,168.9195699472482,0.4,0.8,0.4,0,1
2024-09-04,United States Virgin Islands,Bahamas,-18.584557892909288,0.2,0.9,0.0,0,0
2024-09-04,Tanzania,Ethiopia,163.65809023976453,0.6,0.6,0.2,0,0
2024-09-04,Sudan,Niger,115.68279523468368,0.9,0.7,0.5,1,1
2024-09-04,Turks and Caicos Islands,Anguilla,253.74398118260342,0.3,0.8,0.0,0,-1
2024-09-04,Comoros,Gambia,-23.315317628085722,0.7,0.8,0.5,1,0
2024-09-04,Malaysia,Philippines,294.05061961052525,0.4,0.9,0.0,0,1
2024-09-04,Lebanon,Tajikistan,-62.60443440256154,0.3,0.7,0.0,1,1
2024-09-04,Gibraltar,Andorra,130.68005493882583,0.1,0.9,0.5,0,1
2024-09-04,Libya,Rwanda,208.16841235265179,0.8,0.4,0.6,0,0
2024-09-05,Argentina,Chile,458.2028639461414,0.9,0.6,0.8,0,1
2024-09-05,Azerbaijan,Sweden,-123.94015421385166,0.5,0.6,0.25,0,-1
2024-09-05,Estonia,Slovakia,-110.82775026311583,0.3,0.5,0.0,0,-1
2024-09-05,Northern Ireland,Luxembourg,174.56023242594392,0.7,0.6,0.6,0,1
2024-09-05,Belarus,Bulgaria,-70.94936924349486,0.3,0.4,0.2,1,0
2024-09-05,San Marino,Liechtenstein,-50.22982134225754,0.1,0.8,0.0,0,1
2024-09-05,Bolivia,Venezuela,-138.20189467427167,0.0,0.2,0.0,0,1
2024-09-05,Qatar,United Arab Emirates,191.41465156619824,0.9,0.2,0.4,0,-1
2024-09-05,South Korea,Palestine,369.42744591835253,0.7,0.5,0.5,0,0
2024-09-05,Iran,Kyrgyzstan,496.7787449937505,0.7,0.3,1.0,0,1
2024-09-05,Saudi Arabia,Indonesia,274.0234258195935,0.6,0.3,0.8,0,0
2024-09-05,Iraq,Oman,171.56469260793415,0.8,0.2,0.2,0,1
2024-09-05,Serbia,Spain,-137.41374567572075,0.4,0.0,0.0,0,0
2024-09-05,Jordan,Kuwait,334.89595500723226,0.9,0.7,0.4,0,0
2024-09-05,Japan,China PR,432.5360468553472,0.8,0.6,0.8,0,1
2024-09-05,Australia,Bahrain,345.403684145507,0.8,0.4,1.0,0,-1
2024-09-05,Uzbekistan,North Korea,272.98645642495217,0.8,0.5,0.6,0,1
2024-09-05,Denmark,Switzerland,84.06785658571039,0.5,0.3,0.2,0,1
2024-09-05,Tunisia,Madagascar,367.2416075398073,0.6,0.3,0.8,0,1
2024-09-05,Portugal,Croatia,110.29228310528606,0.6,0.4,0.8,0,1
2024-09-05,Scotland,Poland,47.79398768370197,0.4,0.5,0.2,0,-1
2024-09-05,Bhutan,Bangladesh,-92.72016810883383,0.4,0.9,0.0,0,-1
2024-09-05,Vietnam,Russia,-226.15923256593464,0.2,0.2,0.5,0,-1
2024-09-05,Sri Lanka,Cambodia,31.735924008513848,0.4,0.8,0.3333333333333333,0,0
2024-09-05,Timor-Leste,Mongolia,-128.23147754688011,0.2,0.8,0.0,1,1
2024-09-05,Central African Republic,Lesotho,44.949892375942454,0.7,0.5,0.5,1,1
2024-09-05,Algeria,Equatorial Guinea,325.33707906520294,0.5,0.6,0.0,0,1
2024-09-05,Ghana,Angola,159.27461119496684,0.6,0.6,0.4,0,-1
2024-09-05,Hong Kong,Solomon Islands,-221.51728230499793,0.2,0.8,0.5,1,1
2024-09-05,Congo,South Sudan,172.47227871368273,0.2,0.6,0.5,0,1
2024-09-05,Malawi,Burundi,116.2149758809644,0.5,0.5,0.0,0,-1
2024-09-05,Guyana,Suriname,56.760567369871296,0.4,0.2,0.4,0,-1
2024-09-05,Costa Rica,Guadeloupe,314.3509379684242,0.7,0.2,1.0,0,1
2024-09-05,Guatemala,Martinique,138.9108876777857,0.5,0.4,0.5,0,1
2024-09-05,Montserrat,El Salvador,-149.80318232500395,0.4,0.4,0.0,1,-1
2024-09-05,Bonaire,Saint Vincent and the Grenadines,129.44293827841943,0.5,0.6,0.0,0,0
2024-09-05,Guinea-Bissau,Eswatini,178.70663552499332,0.2,0.7,1.0,0,1
2024-09-06,Puerto Rico,Haiti,-137.21341054347158,0.6,0.4,0.0,0,-1
2024-09-06,Belgium,Israel,333.53471207265557,0.5,0.6,0.8,1,1
2024-09-06,France,Italy,175.24461335753767,0.5,0.5,0.6,0,-1
2024-09-06,Kazakhstan,Norway,-119.6909259045085,0.2,0.6,0.5,0,0
2024-09-06,Slovenia,Austria,18.32521768551578,0.5,0.5,0.25,0,0
2024-09-06,Iceland,Montenegro,137.6626770985754,0.6,0.6,0.0,0,1
2024-09-06,Wales,Turkey,23.2696708315043,0.5,0.4,0.4,0,0
2024-09-06,Cook Islands,Tonga,114.21369273788491,0.2,0.8,0.8,1,-1
2024-09-06,Kosovo,Romania,-14.126537203525913,0.3,0.6,0.0,0,-1
2024-09-06,Lithuania,Cyprus,120.19218084430236,0.7,0.5,0.25,0,-1
2024-09-06,Samoa,American Samoa,236.16452213958314,0.4,1.0,1.0,0,1
2024-09-06,Peru,Colombia,-170.49917655165973,0.4,0.3,0.4,0,0
2024-09-06,Uruguay,Paraguay,319.89827219601807,0.5,0.8,0.6,0,0
2024-09-06,Sint Maarten,Aruba,65.96964610347959,0.4,0.5,0.5,1,1
2024-09-06,Brazil,Ecuador,243.36806479417055,0.6,0.4,0.2,0,1
2024-09-06,Grenada,Saint Martin,45.48347347775325,0.1,0.2,1.0,0,1
2024-09-06,Ivory Coast,Zambia,265.1374120709577,0.8,0.8,0.0,0,1
2024-09-06,Honduras,Trinidad and Tobago,126.28535713242127,0.5,0.3,0.6,0,1
2024-09-06,Saint Lucia,Curaçao,-126.02801697782866,0.2,0.2,0.5,1,1
2024-09-06,Syria,Mauritius,236.14974078728142,0.4,0.7,0.5,1,1
2024-09-06,Brunei,Macau,104.01954060360936,0.6,0.9,0.0,0,1
2024-09-06,Egypt,Cape Verde,188.96296297110348,0.6,0.3,0.0,0,1
2024-09-06,Togo,Liberia,190.8862933912469,0.4,0.2,0.2,0,0
2024-09-06,Sierra Leone,Chad,131.22755136319665,0.3,0.6,0.5,1,0
2024-09-06,Morocco,Gabon,360.13905167176426,0.7,0.5,0.2,0,1
2024-09-06,Mali,Mozambique,269.4205890656149,0.5,0.4,0.5,0,0
2024-09-06,Kenya,Zimbabwe,48.18659438061695,0.5,0.6,0.2,1,0
2024-09-06,South Africa,Uganda,257.86764971364664,0.6,0.4,0.75,0,0
2024-09-06,Senegal,Burkina Faso,287.73202421452515,0.8,0.9,0.4,0,0
2024-09-06,French Guiana,Nicaragua,110.30053832220528,0.6,0.5,0.5,0,-1
2024-09-06,Jamaica,Cuba,275.10944098454775,0.4,0.6,0.2,0,0
2024-09-06,DR Congo,Guinea,98.7884187662014,0.6,0.4,0.4,0,1
2024-09-07,Germany,Hungary,201.4960114289156,0.7,0.6,0.4,0,1
2024-09-07,Moldova,Malta,152.48431081162494,0.4,0.8,0.4,0,1
2024-09-07,Armenia,Latvia,219.98543618162557,0.2,0.6,0.25,0,1
2024-09-07,Faroe Islands,North Macedonia,-132.16276308952092,0.3,0.8,0.0,0,0
2024-09-07,Republic of Ireland,England,-186.11507570101253,0.4,0.4,0.2,0,-1
2024-09-07,Ukraine,Albania,220.28122760003248,0.5,0.5,0.8,1,-1
2024-09-07,Georgia,Czech Republic,32.826504410591724,0.5,0.5,0.0,0,1
2024-09-07,Netherlands,Bosnia and Herzegovina,462.24951022032906,0.5,1.0,0.5,0,1
2024-09-07,Cayman Islands,Saint Kitts and Nevis,-35.71668121763673,0.6,0.5,0.0,0,-1
2024-09-07,Greece,Finland,175.30622685901312,0.6,0.5,0.0,0,1
2024-09-07,Bahamas,Barbados,4.600051999910875,0.2,1.0,0.0,1,-1
2024-09-07,Antigua and Barbuda,Dominica,103.4559708923307,0.2,0.5,0.2,0,-1
2024-09-07,Bermuda,Dominican Republic,-40.10835953066612,0.3,0.5,1.0,1,-1
2024-09-07,Cameroon,Namibia,203.30684388828172,0.5,0.7,0.3333333333333333,0,1
2024-09-07,Nigeria,Benin,243.19481872471943,0.4,0.4,0.6,0,1
2024-09-07,Mauritania,Botswana,142.0729158387419,0.1,0.5,0.6666666666666666,0,1
2024-09-07,United States,Canada,83.05269438214646,0.3,0.5,0.4,0,-1
2024-09-07,Mexico,New Zealand,145.31344802910917,0.3,0.1,0.8,1,1
2024-09-07,Turks and Caicos Islands,Belize,3.4873560670207553,0.3,0.7,0.0,0,-1
2024-09-08,Gibraltar,Liechtenstein,245.12293745853367,0.3,0.8,0.6,0,0
2024-09-08,Bulgaria,Northern Ireland,87.97911226048905,0.6,0.3,0.4,0,1
2024-09-08,Luxembourg,Belarus,86.28818255866076,0.2,0.8,0.2,0,-1
2024-09-08,Sweden,Estonia,384.51448217283405,0.4,0.7,0.8,0,1
2024-09-08,Slovakia,Azerbaijan,290.7258042674471,0.5,0.5,0.8,0,1
2024-09-08,Switzerland,Spain,-99.68672431040409,0.5,0.1,0.4,0,-1
2024-09-08,Croatia,Poland,213.58561966474213,0.4,0.5,0.6,0,1
2024-09-08,Denmark,Serbia,133.3913203738739,0.5,0.5,0.75,0,1
2024-09-08,Bonaire,El Salvador,-72.29674362659262,0.6,0.3,0.0,0,-1
2024-09-08,Saint Vincent and the Grenadines,Montserrat,-23.438371136709748,0.5,0.6,0.5,1,1
2024-09-08,Gambia,Tunisia,-262.7277671630518,0.3,0.3,1.0,1,-1
2024-09-08,Malaysia,Lebanon,135.70260978847682,0.5,0.5,0.0,0,1
2024-09-08,Tajikistan,Philippines,194.92983087040034,0.3,1.0,0.0,1,0
2024-09-08,Bhutan,Bangladesh,-114.89886635954099,0.2,0.8,0.0,0,1
2024-09-08,Portugal,Scotland,330.96905188917844,0.6,0.8,0.2,0,1
2024-09-09,Puerto Rico,Aruba,205.27820355124322,0.4,0.7,0.0,0,1
2024-09-09,France,Belgium,118.76576366637664,0.4,0.5,0.8,0,1
2024-09-09,Israel,Italy,-328.694675512352,0.4,0.5,0.0,1,-1
2024-09-09,Norway,Austria,-23.2389052905919,0.4,0.5,0.2,0,1
2024-09-09,Slovenia,Kazakhstan,349.72957066192953,0.5,0.7,1.0,0,1
2024-09-09,Cyprus,Kosovo,-12.017045445463737,0.5,0.8,0.0,0,-1
2024-09-09,Turkey,Iceland,257.4654574475494,0.5,0.4,0.0,0,1
2024-09-09,Romania,Lithuania,374.7154150969452,0.5,0.3,1.0,0,1
2024-09-09,Samoa,Tonga,218.0001240930967,0.4,0.6,0.6,0,1
2024-09-09,Haiti,Sint Maarten,270.88263626053185,0.7,0.4,1.0,1,1
2024-09-09,Montenegro,Wales,-35.09010947705019,0.4,0.5,0.6666666666666666,0,-1
2024-09-09,Grenada,Saint Lucia,29.496158978702624,0.3,0.6,0.6,0,-1
2024-09-09,India,Syria,-55.60978283975123,0.3,0.5,0.2,0,-1
2024-09-09,Guatemala,Costa Rica,-28.218176195695378,0.5,0.3,0.2,0,0
2024-09-09,Martinique,Guyana,195.29329114178995,0.6,0.8,0.0,0,0
2024-09-09,Guadeloupe,Suriname,80.13868204409346,0.6,0.1,0.2,0,1
2024-09-09,Burundi,Senegal,-309.1979636395897,0.5,0.2,0.25,1,-1
2024-09-09,Uganda,Congo,162.94244976227765,0.5,0.6,0.2,0,1
2024-09-09,Ethiopia,DR Congo,-173.15555535262502,0.5,0.4,0.2,1,-1
2024-09-09,Angola,Sudan,196.8270953231638,0.6,0.1,0.3333333333333333,0,1
2024-09-09,Niger,Ghana,-249.28502071021285,0.2,0.5,0.2,1,0
2024-09-09,Equatorial Guinea,Togo,140.3462663108328,0.4,0.6,0.25,0,0
2024-09-09,Morocco,Lesotho,512.5246910500484,0.9,0.6,0.5,0,1
2024-09-09,Madagascar,Comoros,10.326748932455303,0.5,0.4,0.8,1,0
2024-09-09,Curaçao,Saint Martin,127.68155737604206,0.6,0.2,0.5,1,1
2024-09-10,Zimbabwe,Cameroon,-203.3921614206206,0.3,0.3,0.0,1,0
2024-09-10,Andorra,Malta,-39.98729181948306,0.1,0.8,0.0,0,-1
2024-09-10,North Macedonia,Armenia,145.00018190742458,0.2,0.6,0.4,0,1
2024-09-10,Latvia,Faroe Islands,143.0925445380817,0.4,0.7,0.2,0,1
2024-09-10,Hungary,Bosnia and Herzegovina,309.45121670416984,0.4,1.0,0.5,0,0
2024-09-10,England,Finland,394.76652175070603,0.7,0.7,0.6,0,1
2024-09-10,Czech Republic,Ukraine,27.203452236546127,0.3,0.5,0.2,0,1
2024-09-10,Albania,Georgia,39.33930924392098,0.5,0.5,0.0,0,-1
2024-09-10,Netherlands,Germany,140.90034233023403,0.6,0.3,0.2,0,0
2024-09-10,Colombia,Argentina,10.487169915744289,0.6,0.1,0.2,0,1
2024-09-10,Republic of Ireland,Greece,2.0077512374523394,0.3,0.3,0.0,0,-1
2024-09-10,Ecuador,Peru,191.69073423082864,0.4,0.6,0.4,0,1
2024-09-10,United Arab Emirates,Iran,-136.52391136849747,0.9,0.1,0.0,0,-1
2024-09-10,Venezuela,Uruguay,-36.173024310260416,0.7,0.6,0.2,0,0
2024-09-10,Paraguay,Brazil,-189.83016140193854,0.3,0.3,0.0,0,1
2024-09-10,North Korea,Qatar,-104.15228413072919,0.5,0.3,0.4,1,0
2024-09-10,Kyrgyzstan,Uzbekistan,-189.03868700845192,0.6,0.1,0.0,0,-1
2024-09-10,Oman,South Korea,-44.69300477100887,0.7,0.2,0.2,0,-1
2024-09-10,Kuwait,Iraq,-163.9909393138314,0.4,0.0,0.2,0,0
2024-09-10,Palestine,Jordan,-137.49913288259336,0.6,0.2,0.0,1,-1
2024-09-10,Bahrain,Japan,-173.26385384376727,0.8,0.2,0.0,0,-1
2024-09-10,Indonesia,Australia,-206.04431798683595,0.6,0.2,0.0,0,0
2024-09-10,China PR,Saudi Arabia,-4.7452171672337045,0.4,0.4,0.2,0,-1
2024-09-10,Saint Kitts and Nevis,British Virgin Islands,234.56403899208863,0.7,0.8,1.0,1,1
2024-09-10,Chile,Bolivia,261.99384837338766,0.4,0.8,0.6,0,-1
2024-09-10,Belize,Anguilla,216.70909407885802,0.5,0.6,0.5,1,1
2024-09-10,Chad,Ivory Coast,-382.7448058383095,0.5,0.2,0.5,1,-1
2024-09-10,Antigua and Barbuda,Bermuda,41.22751306932855,0.1,0.7,0.4,0,-1
2024-09-10,United States Virgin Islands,Barbados,-27.579903526744147,0.3,0.8,0.2,0,-1
2024-09-10,Moldova,San Marino,521.2356747950923,0.5,0.7,1.0,0,1
2024-09-10,United States,New Zealand,190.3337044792977,0.3,0.2,1.0,0,0
2024-09-10,Vietnam,Thailand,3.4653096983358864,0.2,0.6,0.0,0,-1
2024-09-10,Cambodia,Sri Lanka,170.99677997298977,0.3,0.6,0.5,0,0
2024-09-10,Macau,Brunei,74.70315107865667,0.1,0.2,0.6,0,-1
2024-09-10,Mongolia,Timor-Leste,187.63587912554453,0.2,0.6,0.6666666666666666,0,1
2024-09-10,Gabon,Central African Republic,174.5913434871975,0.3,0.2,0.4,0,1
2024-09-10,Botswana,Egypt,-192.6495851446366,0.5,0.3,0.0,0,-1
2024-09-10,Cape Verde,Mauritania,228.11789323249127,0.6,0.7,0.6,0,1
2024-09-10,Rwanda,Nigeria,-110.51216572455769,0.6,0.5,0.0,0,0
2024-09-10,Benin,Libya,-36.627105182649984,0.5,0.3,0.5,1,1
2024-09-10,Mexico,Canada,19.131090714158972,0.5,0.5,0.2,1,0
2024-09-10,Zambia,Sierra Leone,186.48862971356812,0.1,0.6,0.5,0,1
2024-09-10,Liberia,Algeria,-249.56033974572642,0.7,0.3,0.0,0,-1
2024-09-10,Honduras,Jamaica,42.65018414719634,0.7,0.7,0.0,0,-1
2024-09-10,Trinidad and Tobago,French Guiana,178.6978942736273,0.7,0.4,0.8,0,0
2024-09-10,Cuba,Nicaragua,97.64270951232083,0.5,0.3,0.6,0,0
2024-09-10,Burkina Faso,Malawi,165.3121361810504,0.2,0.6,0.6,1,1
2024-09-10,Dominican Republic,Dominica,90.21076400012021,0.6,0.4,0.6666666666666666,1,1
2024-09-10,Namibia,Kenya,41.82527451659621,0.3,0.5,0.5,1,-1
2024-09-10,Eswatini,Mali,-290.50543556307707,0.3,0.6,0.5,1,-1
2024-09-10,Mozambique,Guinea-Bissau,146.08095254538966,0.6,0.6,0.0,0,1
2024-09-10,Guinea,Tanzania,102.18776427213174,0.6,0.4,0.5,1,-1
2024-09-10,South Sudan,South Africa,-190.5893578753737,0.3,0.4,0.5,0,-1
2024-10-08,Brunei,Timor-Leste,153.172651711119,1.0,0.6,0.4,0,-1
2024-10-09,Belize,Anguilla,330.09731677463833,0.6,0.7,1.0,0,1
2024-10-09,Saint Kitts and Nevis,British Virgin Islands,346.91371943408785,0.7,0.9,1.0,0,1
2024-10-09,Barbados,United States Virgin Islands,255.2034527825199,0.4,0.7,1.0,0,1
2024-10-10,Fiji,Solomon Islands,106.86060610336108,0.5,1.0,0.4,0,1
2024-10-10,Bolivia,Colombia,-324.67295164293296,0.4,0.3,0.0,0,1
2024-10-10,Gibraltar,San Marino,353.3497660841234,0.4,0.7,0.5,0,1
2024-10-10,Ecuador,Paraguay,219.60785331773127,0.6,0.7,0.0,0,0
2024-10-10,Venezuela,Argentina,-211.2380506923771,0.6,0.3,0.2,0,0
2024-10-10,Chile,Brazil,-164.85570088900613,0.2,0.4,0.0,0,-1
2024-10-10,Papua New Guinea,New Caledonia,-90.68606548749835,0.4,0.3,0.2,1,-1
2024-10-10,Moldova,Andorra,324.7933323677901,0.7,1.0,0.6,0,1
2024-10-10,Bahrain,Indonesia,197.3495691297028,0.6,0.5,0.6,0,0
2024-10-10,Uzbekistan,Iran,-12.823788096323142,0.9,0.1,0.2,0,0
2024-10-10,United Arab Emirates,North Korea,144.0161505094893,0.7,0.6,0.0,0,0
2024-10-10,Jordan,South Korea,-12.046307684674957,0.8,0.1,0.2,0,-1
2024-10-10,Oman,Kuwait,256.464856433297,0.5,0.5,0.8,0,1
2024-10-10,Iraq,Palestine,291.73265714604827,0.9,0.6,0.8,0,1
2024-10-10,Australia,China PR,363.31024944862065,0.7,0.7,0.4,0,1
2024-10-10,Saudi Arabia,Japan,-125.67360023065771,0.6,0.0,0.2,0,-1
2024-10-10,Faroe Islands,Armenia,-76.34074694859942,0.1,0.6,0.5,0,0
2024-10-10,Qatar,Kyrgyzstan,313.0759740456997,0.6,0.6,0.5,0,1
2024-10-10,Latvia,North Macedonia,-78.10902504368755,0.5,0.7,0.0,0,-1
2024-10-10,Burkina Faso,Burundi,154.53686189298924,0.4,0.5,0.6,1,1
2024-10-10,Austria,Kazakhstan,420.5181055330802,0.5,0.9,0.5,0,1
2024-10-10,Liechtenstein,Hong Kong,-104.12497431672477,0.3,0.6,0.5,0,1
2024-10-10,Myanmar,Sri Lanka,254.34068063586528,0.1,0.6,1.0,0,1
2024-10-10,Cape Verde,Botswana,302.36481087485254,0.6,0.7,0.5,0,-1
2024-10-10,Algeria,Togo,373.6888943679187,0.7,0.5,0.6,0,1
2024-10-10,Norway,Slovenia,72.48384607136359,0.6,0.4,0.2,0,1
2024-10-10,DR Congo,Tanzania,211.4672937263258,0.8,0.2,0.4,0,1
2024-10-10,Namibia,Zimbabwe,61.18171596605225,0.2,0.7,0.2,1,-1
2024-10-10,Cuba,Trinidad and Tobago,50.8525536699708,0.6,0.4,0.4,0,0
2024-10-10,Ghana,Sudan,211.31532158755726,0.5,0.2,0.6,0,0
2024-10-10,Nicaragua,Jamaica,-65.69301528262736,0.8,0.7,0.5,0,-1
2024-10-10,Bonaire,Montserrat,-0.5950747700167085,0.4,0.8,0.5,1,-1
